chore_difficulty,zain_pts,jasmine_pts,justin_pts,chloe_pts,assigned_to
60.0,680.0,650.0,640.0,610.0,0
30.0,680.0,650.0,640.0,670.0,2
50.0,680.0,650.0,670.0,670.0,1
50.0,680.0,700.0,670.0,670.0,2
10.0,680.0,700.0,720.0,670.0,0
100.0,680.0,700.0,720.0,680.0,3
20.0,780.0,700.0,720.0,680.0,0
10.0,780.0,700.0,720.0,700.0,1
20.0,780.0,710.0,720.0,700.0,0
90.0,780.0,710.0,720.0,720.0,1
60.0,780.0,800.0,720.0,720.0,2
30.0,780.0,800.0,780.0,720.0,0
30.0,0.0,0.0,0.0,0.0,3
60.0,30.0,0.0,0.0,0.0,1
70.0,30.0,60.0,0.0,0.0,2
50.0,30.0,60.0,70.0,0.0,0
30.0,30.0,60.0,70.0,50.0,3
50.0,60.0,60.0,260.3263157894737,50.0,0
100.0,60.0,60.0,260.3263157894737,100.0,3
40.0,160.0,60.0,70.0,100.0,1
50.0,160.0,100.0,260.3263157894737,100.0,2
20.0,160.0,100.0,120.0,100.0,1
30.0,160.0,120.0,120.0,100.0,0
30.0,160.0,120.0,120.0,130.0,1
40.0,160.0,150.0,120.0,130.0,2
50.0,160.0,150.0,160.0,130.0,0
80.0,160.0,150.0,160.0,180.0,1
80.0,160.0,230.0,160.0,180.0,3
90.0,240.0,230.0,160.0,180.0,2
70.0,240.0,230.0,250.0,180.0,0
90.0,240.0,230.0,250.0,250.0,1
60.0,240.0,320.0,250.0,250.0,3
60.0,300.0,320.0,250.0,250.0,2
100.0,300.0,320.0,310.0,250.0,0
60.0,300.0,320.0,310.0,350.0,3
90.0,360.0,320.0,310.0,350.0,2
10.0,360.0,320.0,400.0,350.0,1
10.0,360.0,330.0,400.0,350.0,1
60.0,360.0,340.0,400.0,350.0,1
60.0,360.0,400.0,400.0,350.0,0
55.14473684210526,360.0,400.0,400.0,410.0,3
30.0,460.0,400.0,400.0,410.0,1
60.0,460.0,430.0,400.0,410.0,2
80.0,460.0,430.0,460.0,410.0,0
10.0,460.0,430.0,260.3263157894737,490.0,1
40.0,460.0,440.0,460.0,490.0,1
50.0,460.0,480.0,460.0,490.0,3
60.0,510.0,480.0,460.0,490.0,2
55.14473684210526,510.0,480.0,520.0,490.0,1
80.0,510.0,550.0,520.0,490.0,0
50.0,510.0,550.0,520.0,570.0,3
90.0,560.0,550.0,520.0,570.0,2
60.0,560.0,550.0,610.0,570.0,1
10.0,560.0,610.0,610.0,570.0,3
20.0,570.0,610.0,610.0,570.0,3
80.0,590.0,610.0,610.0,570.0,0
50.0,590.0,610.0,260.3263157894737,650.0,3
70.0,640.0,610.0,610.0,650.0,1
40.0,640.0,680.0,610.0,650.0,2
40.0,0.0,0.0,0.0,0.0,3
60.0,40.0,0.0,0.0,0.0,1
100.0,40.0,60.0,0.0,0.0,2
50.0,0.0,0.0,0.0,0.0,3
80.0,50.0,0.0,260.3263157894737,0.0,1
10.0,50.0,80.0,0.0,0.0,2
70.0,50.0,80.0,10.0,0.0,0
90.0,50.0,80.0,10.0,70.0,2
10.0,50.0,80.0,100.0,70.0,3
20.0,60.0,80.0,260.3263157894737,70.0,3
20.0,80.0,80.0,100.0,70.0,0
80.0,80.0,80.0,100.0,90.0,3
10.0,160.0,80.0,100.0,90.0,1
50.0,160.0,90.0,100.0,90.0,1
10.0,160.0,140.0,100.0,90.0,0
100.0,160.0,140.0,100.0,100.0,2
70.0,160.0,140.0,200.0,100.0,0
10.0,160.0,140.0,200.0,170.0,1
10.0,160.0,150.0,200.0,170.0,1
70.0,160.0,160.0,200.0,170.0,3
60.0,230.0,160.0,200.0,170.0,1
90.0,230.0,220.0,200.0,170.0,0
80.0,230.0,220.0,200.0,260.0,2
90.0,230.0,220.0,280.0,260.0,1
100.0,230.0,310.0,280.0,260.0,3
50.0,330.0,310.0,280.0,260.0,0
60.0,330.0,310.0,280.0,310.0,2
80.0,330.0,310.0,340.0,310.0,1
90.0,330.0,390.0,340.0,310.0,0
50.0,0.0,0.0,0.0,0.0,3
100.0,50.0,0.0,0.0,0.0,1
60.0,50.0,100.0,0.0,0.0,2
40.0,50.0,100.0,60.0,0.0,0
30.0,50.0,100.0,60.0,40.0,0
20.0,50.0,100.0,60.0,70.0,3
40.0,70.0,100.0,60.0,70.0,2
90.0,70.0,100.0,100.0,70.0,3
30.0,160.0,100.0,100.0,70.0,0
40.0,160.0,100.0,100.0,100.0,1
80.0,160.0,140.0,100.0,100.0,2
50.0,160.0,140.0,180.0,100.0,0
55.14473684210526,160.0,140.0,180.0,150.0,1
40.0,160.0,160.0,260.3263157894737,150.0,0
60.0,160.0,160.0,180.0,190.0,3
80.0,220.0,160.0,180.0,190.0,1
70.0,220.0,240.0,180.0,190.0,2
20.0,220.0,240.0,250.0,190.0,0
90.0,220.0,240.0,250.0,210.0,0
80.0,220.0,240.0,250.0,300.0,3
90.0,300.0,240.0,260.3263157894737,300.0,1
100.0,300.0,330.0,260.3263157894737,300.0,2
90.0,300.0,330.0,350.0,300.0,3
100.0,390.0,330.0,350.0,300.0,0
100.0,390.0,330.0,350.0,400.0,1
90.0,390.0,430.0,350.0,400.0,2
100.0,390.0,430.0,440.0,400.0,3
80.0,490.0,430.0,440.0,400.0,0
70.0,490.0,430.0,440.0,480.0,1
20.0,490.0,500.0,440.0,480.0,2
60.0,490.0,500.0,460.0,480.0,2
10.0,490.0,500.0,520.0,480.0,0
50.0,490.0,500.0,520.0,490.0,3
100.0,540.0,500.0,520.0,490.0,0
50.0,540.0,500.0,520.0,590.0,1
70.0,540.0,550.0,520.0,590.0,2
10.0,540.0,550.0,260.3263157894737,590.0,3
50.0,550.0,550.0,590.0,590.0,3
40.0,600.0,550.0,590.0,590.0,1
80.0,600.0,590.0,590.0,590.0,1
20.0,600.0,670.0,590.0,590.0,2
100.0,600.0,670.0,610.0,590.0,0
10.0,600.0,670.0,610.0,690.0,3
70.0,610.0,670.0,610.0,690.0,3
100.0,680.0,670.0,610.0,690.0,2
40.0,680.0,670.0,710.0,690.0,1
80.0,680.0,710.0,260.3263157894737,690.0,3
70.0,760.0,710.0,710.0,690.0,0
90.0,760.0,710.0,710.0,760.0,1
10.0,760.0,800.0,710.0,760.0,2
60.0,760.0,800.0,720.0,760.0,2
70.0,760.0,800.0,780.0,760.0,3
90.0,830.0,800.0,780.0,760.0,0
20.0,830.0,800.0,780.0,850.0,2
80.0,830.0,800.0,800.0,850.0,1
50.0,830.0,880.0,800.0,850.0,2
40.0,830.0,880.0,850.0,850.0,3
90.0,870.0,880.0,850.0,850.0,2
20.0,870.0,880.0,940.0,850.0,0
70.0,870.0,880.0,940.0,870.0,3
70.0,940.0,880.0,940.0,870.0,0
40.0,940.0,880.0,940.0,940.0,1
80.0,940.0,920.0,940.0,940.0,1
10.0,940.0,1000.0,940.0,940.0,3
10.0,950.0,1000.0,940.0,940.0,2
50.0,950.0,1000.0,950.0,940.0,0
30.0,950.0,1000.0,950.0,990.0,3
30.0,980.0,1000.0,950.0,990.0,2
60.0,980.0,1000.0,980.0,990.0,3
90.0,1040.0,1000.0,980.0,990.0,2
10.0,1040.0,1000.0,1070.0,990.0,0
60.0,1040.0,1000.0,1070.0,1000.0,1
70.0,1040.0,1060.0,1070.0,1000.0,0
100.0,1040.0,1060.0,1070.0,1070.0,3
20.0,1140.0,1060.0,1070.0,1070.0,1
20.0,1140.0,1080.0,1070.0,1070.0,2
40.0,1140.0,1080.0,1090.0,1070.0,0
60.0,1140.0,1080.0,1090.0,1110.0,1
60.0,1140.0,1140.0,260.3263157894737,1110.0,2
40.0,1140.0,1140.0,1150.0,1110.0,0
10.0,1140.0,1140.0,1150.0,1150.0,3
20.0,1150.0,1140.0,1150.0,1150.0,1
100.0,1150.0,1160.0,1150.0,1150.0,3
20.0,1250.0,1160.0,1150.0,1150.0,2
40.0,1250.0,1160.0,1170.0,1150.0,0
10.0,1250.0,1160.0,1170.0,1190.0,1
40.0,1250.0,1170.0,1170.0,1190.0,1
40.0,1250.0,1210.0,1170.0,1190.0,2
20.0,1250.0,1210.0,1210.0,1190.0,0
50.0,1250.0,1210.0,1210.0,1210.0,1
80.0,1250.0,1260.0,1210.0,1210.0,2
80.0,1250.0,1260.0,1290.0,1210.0,0
80.0,1250.0,1260.0,1290.0,1290.0,3
55.14473684210526,1330.0,1260.0,1290.0,1290.0,1
20.0,1330.0,1310.0,1290.0,1290.0,2
20.0,1330.0,1310.0,1310.0,1290.0,0
30.0,1330.0,1310.0,1310.0,1310.0,1
10.0,1330.0,1340.0,1310.0,1310.0,2
60.0,1330.0,1340.0,1320.0,1310.0,0
100.0,1330.0,1340.0,1320.0,1370.0,2
40.0,1330.0,1340.0,1420.0,1370.0,3
60.0,1370.0,1340.0,1420.0,1370.0,1
90.0,1370.0,1400.0,1420.0,1370.0,3
100.0,1460.0,1400.0,1420.0,1370.0,0
90.0,1460.0,1400.0,1420.0,1470.0,1
50.0,0.0,0.0,260.3263157894737,0.0,3
50.0,50.0,0.0,0.0,0.0,1
60.0,50.0,50.0,260.3263157894737,0.0,2
70.0,50.0,50.0,60.0,0.0,0
60.0,50.0,50.0,60.0,70.0,3
60.0,110.0,50.0,60.0,70.0,1
80.0,110.0,110.0,60.0,70.0,2
100.0,110.0,110.0,140.0,70.0,0
90.0,110.0,110.0,140.0,170.0,3
70.0,200.0,110.0,140.0,170.0,1
60.0,200.0,180.0,140.0,170.0,2
20.0,200.0,180.0,200.0,170.0,0
50.0,200.0,180.0,200.0,190.0,1
20.0,200.0,230.0,200.0,190.0,0
10.0,200.0,230.0,200.0,210.0,3
50.0,210.0,230.0,200.0,210.0,2
60.0,210.0,230.0,250.0,210.0,3
90.0,270.0,230.0,250.0,210.0,0
50.0,270.0,230.0,250.0,300.0,1
20.0,270.0,280.0,250.0,300.0,2
30.0,270.0,280.0,270.0,300.0,3
55.14473684210526,300.0,280.0,270.0,300.0,2
10.0,300.0,280.0,370.0,300.0,1
40.0,300.0,290.0,370.0,300.0,1
80.0,300.0,330.0,370.0,300.0,3
40.0,380.0,330.0,370.0,300.0,0
70.0,380.0,330.0,370.0,340.0,1
10.0,380.0,400.0,370.0,340.0,0
50.0,380.0,400.0,370.0,350.0,0
10.0,380.0,400.0,370.0,400.0,2
50.0,380.0,400.0,380.0,400.0,3
20.0,0.0,0.0,0.0,0.0,3
50.0,20.0,0.0,0.0,0.0,1
60.0,20.0,50.0,0.0,0.0,2
10.0,20.0,50.0,60.0,0.0,0
90.0,20.0,50.0,60.0,10.0,0
100.0,20.0,50.0,60.0,100.0,3
30.0,0.0,0.0,0.0,0.0,3
10.0,30.0,0.0,0.0,0.0,1
50.0,30.0,10.0,0.0,0.0,2
80.0,0.0,0.0,0.0,0.0,3
40.0,80.0,0.0,0.0,0.0,1
100.0,80.0,40.0,0.0,0.0,2
70.0,80.0,40.0,100.0,0.0,0
90.0,80.0,40.0,100.0,70.0,1
90.0,80.0,130.0,100.0,70.0,0
80.0,80.0,130.0,100.0,160.0,3
20.0,160.0,130.0,100.0,160.0,2
30.0,160.0,130.0,120.0,160.0,2
60.0,160.0,130.0,150.0,160.0,1
90.0,160.0,190.0,150.0,160.0,2
30.0,160.0,190.0,240.0,160.0,3
50.0,190.0,190.0,240.0,160.0,0
50.0,190.0,190.0,240.0,210.0,3
50.0,240.0,190.0,240.0,210.0,1
50.0,240.0,240.0,240.0,210.0,0
70.0,240.0,240.0,240.0,260.0,3
30.0,310.0,240.0,240.0,260.0,1
70.0,310.0,270.0,240.0,260.0,2
100.0,310.0,270.0,260.3263157894737,260.0,0
20.0,310.0,270.0,310.0,360.0,1
40.0,310.0,290.0,310.0,360.0,1
70.0,310.0,330.0,310.0,360.0,3
20.0,380.0,330.0,310.0,360.0,2
30.0,380.0,330.0,330.0,360.0,1
40.0,0.0,0.0,0.0,0.0,3
90.0,40.0,0.0,0.0,0.0,1
55.14473684210526,40.0,90.0,0.0,0.0,2
100.0,40.0,90.0,100.0,0.0,0
90.0,40.0,90.0,100.0,100.0,3
70.0,130.0,90.0,100.0,100.0,1
55.14473684210526,130.0,160.0,100.0,100.0,2
100.0,130.0,160.0,180.0,100.0,0
20.0,130.0,160.0,180.0,200.0,3
10.0,150.0,160.0,180.0,200.0,3
40.0,160.0,160.0,180.0,200.0,3
50.0,200.0,160.0,180.0,200.0,1
55.14473684210526,200.0,210.0,180.0,200.0,2
10.0,200.0,210.0,240.0,200.0,3
50.0,210.0,210.0,240.0,200.0,0
40.0,210.0,210.0,240.0,250.0,3
20.0,250.0,210.0,240.0,250.0,1
60.0,250.0,230.0,240.0,250.0,1
10.0,250.0,290.0,240.0,250.0,2
40.0,250.0,290.0,250.0,250.0,3
30.0,290.0,290.0,250.0,250.0,2
100.0,290.0,290.0,280.0,250.0,0
80.0,290.0,290.0,280.0,350.0,2
10.0,290.0,290.0,360.0,350.0,3
50.0,300.0,290.0,360.0,350.0,1
20.0,300.0,340.0,360.0,350.0,3
